WBInteraction000000090	Genetic	Genetic_interaction	Interaction data was extracted by a curator from sentences enriched by Textpresso.  The interaction was attributed to the paper(s) from which it was extracted.	Peters KR et al. (1991) Genetics Mutations in the bli-4 (I) locus of Caenorhabditis elegans disrupt both adult ....	WBGene00004397	rol-6	Non_directional	WBGene00005017	sqt-2	Non_directional
WBInteraction000000091	Genetic	Genetic_interaction	Interaction data was extracted by a curator from sentences enriched by Textpresso.  The interaction was attributed to the paper(s) from which it was extracted.	Mango SE et al. (1991) Nature Carboxy-terminal truncation activates glp-1 protein to specify vulval fates in ....	WBGene00001609	glp-1	Non_directional	WBGene00004879	smg-1	Non_directional
WBInteraction000000092	Genetic	Genetic_interaction	Interaction data was extracted by a curator from sentences enriched by Textpresso.  The interaction was attributed to the paper(s) from which it was extracted.	Moerman DG et al. (1991) Nucleic Acids Res Germline excision of the transposable element Tc1 in C. elegans.	WBGene00006759	unc-22	Non_directional	WBGene00006789	unc-54	Non_directional
WBInteraction000000093	Genetic	Genetic_interaction	Interaction data was extracted by a curator from sentences enriched by Textpresso.  The interaction was attributed to the paper(s) from which it was extracted.	Vowels JJ et al. (1992) Genetics Genetic analysis of chemosensory control of dauer formation in Caenorhabditis ....	WBGene00000898	daf-2	Non_directional	WBGene00000908	daf-12	Non_directional
WBInteraction000000094	Genetic	Genetic_interaction	Interaction data was extracted by a curator from sentences enriched by Textpresso.  The interaction was attributed to the paper(s) from which it was extracted.	Vowels JJ et al. (1992) Genetics Genetic analysis of chemosensory control of dauer formation in Caenorhabditis ....	WBGene00000907	daf-11	Non_directional	WBGene00000912	daf-16	Non_directional
WBInteraction000000095	Genetic	Genetic_interaction	Interaction data was extracted by a curator from sentences enriched by Textpresso.  The interaction was attributed to the paper(s) from which it was extracted.	Vowels JJ et al. (1992) Genetics Genetic analysis of chemosensory control of dauer formation in Caenorhabditis ....	WBGene00000907	daf-11	Non_directional	WBGene00000908	daf-12	Non_directional
WBInteraction000000096	Genetic	Genetic_interaction	Interaction data was extracted by a curator from sentences enriched by Textpresso.  The interaction was attributed to the paper(s) from which it was extracted.	Vowels JJ et al. (1992) Genetics Genetic analysis of chemosensory control of dauer formation in Caenorhabditis ....	WBGene00000908	daf-12	Non_directional	WBGene00000910	daf-14	Non_directional
WBInteraction000000097	Genetic	Genetic_interaction	Interaction data was extracted by a curator from sentences enriched by Textpresso.  The interaction was attributed to the paper(s) from which it was extracted.	Vowels JJ et al. (1992) Genetics Genetic analysis of chemosensory control of dauer formation in Caenorhabditis ....	WBGene00000904	daf-8	Non_directional	WBGene00000908	daf-12	Non_directional
WBInteraction000000098	Genetic	Genetic_interaction	Interaction data was extracted by a curator from sentences enriched by Textpresso.  The interaction was attributed to the paper(s) from which it was extracted.	Vowels JJ et al. (1992) Genetics Genetic analysis of chemosensory control of dauer formation in Caenorhabditis ....	WBGene00000898	daf-2	Non_directional	WBGene00000912	daf-16	Non_directional
WBInteraction000000099	Genetic	Genetic_interaction	Interaction data was extracted by a curator from sentences enriched by Textpresso.  The interaction was attributed to the paper(s) from which it was extracted.	Vowels JJ et al. (1992) Genetics Genetic analysis of chemosensory control of dauer formation in Caenorhabditis ....	WBGene00000898	daf-2	Non_directional	WBGene00000913	daf-18	Non_directional
WBInteraction000000101	Genetic	Genetic_interaction	Interaction data was extracted by a curator from sentences enriched by Textpresso.  The interaction was attributed to the paper(s) from which it was extracted.	Vowels JJ et al. (1992) Genetics Genetic analysis of chemosensory control of dauer formation in Caenorhabditis ....	WBGene00000898	daf-2	Non_directional	WBGene00000901	daf-5	Non_directional
WBInteraction000000102	Genetic	Genetic_interaction	Interaction data was extracted by a curator from sentences enriched by Textpresso.  The interaction was attributed to the paper(s) from which it was extracted.	Vowels JJ et al. (1992) Genetics Genetic analysis of chemosensory control of dauer formation in Caenorhabditis ....	WBGene00000897	daf-1	Non_directional	WBGene00000899	daf-3	Non_directional
WBInteraction000000103	Genetic	Genetic_interaction	Interaction data was extracted by a curator from sentences enriched by Textpresso.  The interaction was attributed to the paper(s) from which it was extracted.	Vowels JJ et al. (1992) Genetics Genetic analysis of chemosensory control of dauer formation in Caenorhabditis ....	WBGene00000899	daf-3	Non_directional	WBGene00000910	daf-14	Non_directional
WBInteraction000000104	Genetic	Genetic_interaction	Interaction data was extracted by a curator from sentences enriched by Textpresso.  The interaction was attributed to the paper(s) from which it was extracted.	Vowels JJ et al. (1992) Genetics Genetic analysis of chemosensory control of dauer formation in Caenorhabditis ....	WBGene00000899	daf-3	Non_directional	WBGene00000903	daf-7	Non_directional
